"","Code","Year","TFR","C","W15","W20","W25","W30","W35","W40","W45","W","iTFR","p2534","qx","ex","lagTFR"
"1867","GBR_NIR",2006,1.901,109986,64467,60077.5,57614,60924.5,66432,66140.5,59008,434663.5,1.77125983663225,0.272713259797522,0.00525,78.69,1.8254
"1868","GBR_NIR",2007,1.978,112259,63898.5,61575,59693,60096.5,66257,66958.5,60740.5,439219,1.78911431427147,0.272732964648615,0.00512,78.88,1.869
"1869","GBR_NIR",2008,2.056,115784.5,63228.5,62685,61934.5,59704,65827,67673.5,62205,443257.5,1.82848908365905,0.274419496568022,0.00492,78.92,1.9228
"1870","GBR_NIR",2009,1.99,119404.5,62665,62998,63408.5,59711,65118.5,67929,63690,445520,1.87608075956186,0.276350107739271,0.00514,79.39,1.9526
"1871","GBR_NIR",2010,2.023,122272,62128.5,62746,63891.5,60371.5,63973,67608,65298.5,446017,1.91899411905824,0.278605972418092,0.00577,79.49,1.9896
"1872","GBR_NIR",2011,2.023,124842,61480,62115,63759.5,61423.5,62481.5,67255,66470,444984.5,1.96387514621296,0.281319911142972,0.00434,80.18,2.014
"1873","GBR_NIR",2012,2.031,126709,60964,61293.5,63508.5,62338.5,61044.5,66735.5,67147,443031.5,2.00203145825974,0.284058808459444,0.00356,80.21,2.0246
"1874","GBR_NIR",2013,1.958,126998.5,60305.5,60590.5,63271,62900.5,59891,65853,67655.5,440467,2.01828854375016,0.286449382133054,0.00451,80.23,2.005
"1875","GBR_NIR",2014,1.97,126227,59563.5,60095.5,62968,63184.5,59438,64868.5,67808.5,437926.5,2.01766506479969,0.288067746528242,NA,NA,2.001
"1876","USA",1933,2.012,10868168.02,5833499.91,5615722.66,5196845.15,4701350.96,4459235.16,4135634.14,3503873.23,33446161.21,2.27461608112006,0.29594416076188,0.05883,60.88,NA
"1877","USA",1934,2.072,10471086.09,5858627.92,5658069.11,5268227.78,4779363.1,4447869.13,4223343.37,3581667.12,33817167.53,2.16746723583446,0.297115093127967,0.06452,60.23,NA
"1878","USA",1935,2.038,10250364.24,5900550.39,5697455.29,5324772.17,4860018.89,4458524.45,4272262.28,3666707.82,34180291.29,2.09923751296386,0.297972623275441,0.05911,60.89,NA
"1879","USA",1936,2.007,10106911.08,5956852.83,5734880.26,5375807.16,4933763.68,4496211.23,4293387.18,3757257.75,34548160.09,2.04781896852673,0.298411574252955,0.05986,60.35,NA
"1880","USA",1937,2.038,10026184.39,6023043.99,5765685.17,5427738.09,4997304.94,4553895.74,4296462.79,3845574.73,34909705.45,2.01042345746862,0.298628788058136,0.05823,61.05,2.0334
"1881","USA",1938,2.092,10092780.79,6084915.57,5795702.55,5488727.46,5052963.06,4627222.59,4298933.43,3924938.74,35273403.4,2.00291037212474,0.298856631452807,0.05547,62.39,2.0494
"1882","USA",1939,2.05,10297708.88,6130038.13,5833780.22,5557981.26,5105332.44,4706399.84,4317660.28,3988104.87,35639297.04,2.02259775435795,0.29920101084014,0.05117,63.07,2.045
"1883","USA",1940,2.113,10498704.12,6146490.6,5881047.24,5629205.86,5161671.89,4784376.8,4359523.31,4035630.37,35997946.07,2.04153116672526,0.299763706768618,0.05135,63.23,2.06
"1884","USA",1941,2.226,10714508.72,6125849.48,5924891.95,5698189.15,5231089.24,4865792.23,4424645.01,4087609.96,36358067.02,2.06285886977277,0.300601194887175,0.05016,63.8,2.1038
"1885","USA",1942,2.465,11076182.99,6082979.6,5956570.9,5759259.22,5304473.87,4947349.75,4499358.18,4151780.83,36701772.35,2.11252143876371,0.301449559015642,0.04578,64.59,2.1892
"1886","USA",1943,2.566,11659905.77,6029712.01,5978021.91,5811567.12,5372591.77,5023204.09,4572384.39,4218632.32,37006113.61,2.2055636873996,0.302224627202619,0.0445,64.3,2.284
"1887","USA",1944,2.439,12270780.65,5964788.16,5985999.99,5857057.54,5436583.56,5096599.99,4643878.48,4285176.5,37270084.22,2.30467589080216,0.303021614690625,0.04199,65.09,2.3618
"1888","USA",1945,2.38,12751935.8,5886881.93,5979983.56,5900561.64,5499589.04,5173109.58,4716602.74,4349554.39,37506282.88,2.37996260214843,0.303953092778465,0.04096,65.58,2.4152
"1889","USA",1946,2.83,13111730.16,5789077.69,5985531.51,5963109.58,5570104.1,5259627.39,4792104.11,4406591.42,37766145.8,2.43027476528992,0.305384980005029,0.03991,66.28,2.536
"1890","USA",1947,3.161,13826420.52,5674336.99,5989980.83,6041104.1,5645101.37,5357641.1,4869042.68,4450087.3,38027294.37,2.5451440930374,0.307310989740551,0.03689,66.69,2.6752
"1891","USA",1948,3.009,14663036.01,5555336.98,5969463.02,6117605.48,5721106.86,5466848.05,4948670.96,4482775.78,38261807.13,2.68260335224788,0.309413308675575,0.03383,67.25,2.7638
"1892","USA",1949,3.022,15263956.17,5438342.45,5935945.21,6191095.89,5799262.77,5582995.65,5031022.64,4512519.21,38491183.82,2.77590041630473,0.311509220295007,0.03414,67.63,2.8804
"1893","USA",1950,3.02,15969515.71,5325347.95,5887421.91,6244040.29,5877763.29,5692284.83,5113897.91,4545808.98,38686565.16,2.88954600925858,0.31333367358582,0.03158,68.07,3.0084
"1894","USA",1951,3.203,16791963.33,5243427.41,5814879.46,6239930.77,5971649.32,5771076.72,5200624.65,4611070.61,38852658.94,3.02537191834212,0.314304874445229,0.03148,68.17,3.083
"1895","USA",1952,3.302,17239319.36,5214431.99,5716852.06,6187416.44,6082654.8,5825071.23,5292126.02,4718106.54,39036659.08,3.09133102996067,0.31432175624595,0.03112,68.39,3.1112
"1896","USA",1953,3.372,17388236.84,5248037.8,5589800,6136945.21,6165071.24,5873561.65,5382621.91,4834120.83,39230158.64,3.10265525553837,0.313585692142896,0.02984,68.72,3.1838
"1897","USA",1954,3.494,17755462.42,5335641.09,5456835.62,6075386.3,6227098.62,5916556.18,5466106.85,4948253.85,39425878.51,3.15245320173336,0.312040857044684,0.02849,69.5,3.2782
"1898","USA",1955,3.538,18215077.95,5422597.27,5365915.07,5990380.82,6284558.92,5967071.67,5541582.46,5062491.67,39634597.88,3.21702634743623,0.30970264356319,0.02775,69.56,3.3818
"1899","USA",1956,3.654,18681440.05,5530698.63,5311936.98,5911904.1,6291460.28,6050636.1,5615083.91,5162177.05,39873897.05,3.27959116175729,0.306048951390368,0.02729,69.64,3.472
"1900","USA",1957,3.738,19137767.45,5710293.16,5286493.14,5828868.5,6250427.39,6159314.63,5687962.26,5250102.83,40173461.91,3.33464844155374,0.300678490618037,0.02744,69.41,3.5592
"1901","USA",1958,3.689,19574236.24,5987465.76,5320098.65,5714317.81,6210964.39,6240448.87,5756081.4,5337945.82,40567322.7,3.3775868004225,0.2939627613138,0.02736,69.67,3.6226
"1902","USA",1959,3.689,20028094.41,6311267.62,5432656.22,5621180.27,6193192.5,6330999.31,5841920.1,5436158.12,41167374.14,3.40552837772033,0.286983880240266,0.02676,69.89,3.6616
"1903","USA",1960,3.667,20258411.09,6537613.14,5523613.7,5537430.13,6116394.52,6383553.42,5908553.87,5503811.46,41510970.24,3.4161783453896,0.280740839894182,0.02625,69.83,3.6874
"1904","USA",1961,3.626,20432007.48,6716986.48,5651235.62,5493950.68,6031372.59,6401997.26,5995134.26,5560243.7,41850920.59,3.41746490504141,0.275389958154323,0.02547,70.24,3.6818
"1905","USA",1962,3.481,20495458.25,7086023.99,5855323.29,5472490.41,5929849.3,6381947.94,6098147.96,5608457.92,42432240.81,3.38111315856288,0.268718773563163,0.02516,70.11,3.6304
"1906","USA",1963,3.354,20404987.67,7512042.34,6159008.22,5501087.67,5821353.41,6329909.58,6204142.48,5657445.76,43184989.46,3.30751299180704,0.262184643821377,0.02512,69.94,3.5634
"1907","USA",1964,3.222,20252955.97,7828446.18,6481876.72,5585142.47,5712849.3,6254383.55,6294104.12,5715693.77,43872496.11,3.23142525181479,0.257518782192673,0.02483,70.19,3.47
"1908","USA",1965,2.926,19993885.84,8196915.26,6733312.33,5681621.92,5631928.75,6166876.7,6350049.32,5787734.54,44548438.82,3.14168587243884,0.253960654282699,0.0241,70.24,3.3218
"1909","USA",1966,2.714,19515063.83,8614116.96,6919698.63,5807723.29,5592463.01,6075873.96,6370506.85,5876471.51,45256854.21,3.01844768476673,0.251899662471039,0.02331,70.21,3.1394
"1910","USA",1967,2.564,18884357.31,8839519.83,7287306.85,5997295.89,5582008.22,5981868.48,6359964.38,5981665.13,46029628.78,2.87185677298873,0.251561970341834,0.02236,70.52,2.956
"1911","USA",1968,2.467,18237072.84,8925054.84,7714364.38,6279978.09,5622101.37,5881857.52,6320928.76,6093180.4,46837465.36,2.72558535989916,0.254114507873532,0.02194,70.22,2.7786
"1912","USA",1969,2.457,17643727.15,9124395.12,8017967.12,6575832.88,5713649.32,5776854.78,6258901.36,6189397.32,47656997.9,2.5915625300015,0.257873612303221,0.02144,70.48,2.6256
"1913","USA",1970,2.461,17270970.87,9376525.41,8366487.67,6806298.63,5820142.47,5701939.72,6185397.25,6254296.12,48511087.27,2.49214773144787,0.260279490948627,0.02084,70.74,2.5326
"1914","USA",1971,2.268,17205605.47,9628805.47,8786161.65,6988200,5954224.66,5672980.82,6105383.56,6278501.36,49414257.52,2.43733781168832,0.261916809227816,0.01903,71.09,2.4434
"1915","USA",1972,2.008,17172805.48,9864339.72,9023490.41,7357309.58,6152317.81,5677531.51,6016372.6,6250923.28,50342284.91,2.38784629213605,0.268355467260813,0.01772,71.18,2.3322
"1916","USA",1973,1.871,16975654.79,10090780.83,9109243.83,7785865.75,6461528.77,5716073.98,5927383.56,6200939.72,51291816.44,2.3167357246746,0.277771299767991,0.0173,71.4,2.213
"1917","USA",1974,1.827,16667501.34,10271715.07,9306797.25,8100997.26,6791375.34,5789126.04,5840879.45,6146410.95,52247301.36,2.23308202228648,0.285036206892045,0.01672,71.97,2.087
"1918","USA",1975,1.769,16303501.35,10408158.91,9545857.52,8471016.44,7050334.24,5882630.15,5748367.12,6093443.83,53199808.21,2.14520527967896,0.29175576383154,0.01592,72.54,1.9486
"1919","USA",1976,1.739,15868808.19,10524158.91,9789309.58,8908682.2,7244197.25,6002698.64,5694484.93,6033893.15,54197424.66,2.04957445906065,0.298037767501553,0.01501,72.85,1.8428
"1920","USA",1977,1.783,15590427.37,10581498.64,10027342.46,9156498.63,7622838.35,6179284.94,5701032.88,5952383.56,55220879.46,1.97629941169358,0.303858561183444,0.01424,73.22,1.7978
"1921","USA",1978,1.747,15649232.86,10567964.38,10262802.74,9256775.34,8066879.45,6467504.11,5747093.15,5874402.74,56243421.91,1.94768785930721,0.308012105268436,0.01357,73.42,1.773
"1922","USA",1979,1.795,15899452.04,10525920.54,10457731.51,9476827.39,8392512.33,6784865.76,5832139.74,5802400,57272397.27,1.94327755751719,0.312006142081994,0.01312,73.83,1.7666
"1923","USA",1980,1.821,16258122.37,10439029.11,10612874.15,9745103.4,8775642.79,7038853.19,5936328.71,5721290.35,58269121.7,1.95312462706985,0.317848384352771,0.01269,73.74,1.777
"1924","USA",1981,1.805,16679345,10241900,10752445,10033396,9215810,7242162,6044692,5675287,59205692,1.97203023993031,0.325124246499813,0.01188,74.13,1.7902
"1925","USA",1982,1.814,17085723,9941155,10815495,10262705,9464709,7617546,6242513,5647641,59991764,1.99360800592561,0.328835371468657,0.01153,74.47,1.7964
"1926","USA",1983,1.783,17380707,9646809,10780434,10483043,9540081,8069900,6531206,5694650,60746123,2.00284302917571,0.329619784953189,0.01107,74.56,1.8036
"1927","USA",1984,1.792,17633874,9390367,10727866,10652488,9725376,8372868,6827933,5824845,61521743,2.00639825825481,0.33123027739965,0.01084,74.69,1.803
"1928","USA",1985,1.835,17756310,9193188,10627687,10772765,9956206,8762492,7073239,5892567,62278144,1.99579117193987,0.332845034688253,0.01081,74.67,1.8058
"1929","USA",1986,1.835,17898486,9188360,10405052,10876497,10217362,9165151,7256167,5982021,63090610,1.98586448918468,0.334342289605379,0.01042,74.75,1.8118
"1930","USA",1987,1.865,17995959,9180511,10103720,10916619,10436596,9431981,7643151,6165591,63878169,1.97206205143419,0.334280323532755,0.01026,74.88,1.822
"1931","USA",1988,1.922,18102241,9080926,9818998,10860742,10655312,9514859,8099030,6445605,64475472,1.96533166907254,0.33370913515763,0.01022,74.86,1.8498
"1932","USA",1989,1.999,18336951,8928482,9572936,10789325,10819524,9712708,8412892,6729754,64965621,1.97579358165452,0.332619755916749,0.01027,75.13,1.8912
"1933","USA",1990,2.069,18667028,8751657,9397049,10671703,10940364,9952683,8816348,6964988,65494792,1.99510819119786,0.329981458678424,0.00967,75.4,1.938
"1934","USA",1991,2.058,19026995,8487015,9438078,10454854,11140303,10209084,9293488,7144021,66166843,2.01292609653448,0.326374298982347,0.00918,75.55,1.9826
"1935","USA",1992,2.043,19377626,8363214,9436059,10311893,11193067,10553249,9486947,7557267,66901696,2.02750289021074,0.321441178411979,0.00871,75.81,2.0182
"1936","USA",1993,2.019,19647190,8435904,9383417,10062114,11263896,10795578,9630096,8011703,67582708,2.03499288605008,0.315554239110987,0.00852,75.6,2.0376
"1937","USA",1994,2.003,19768788,8585393,9249704,9872539,11279849,11027101,9834570,8356091,68205247,2.02889839252397,0.310128456832654,0.0082,75.77,2.0384
"1938","USA",1995,1.982,19719659,8780315,9096327,9747135,11250780,11186713,10123680,8748043,68932993,2.00248976567723,0.304613423647512,0.00776,75.89,2.021
"1939","USA",1996,1.98,19504521,9095088,8832360,9831534,11003201,11408284,10354522,9255207,69780196,1.95659592300371,0.298576619073985,0.00753,76.21,2.0054
"1940","USA",1997,1.974,19326890,9306997,8744040,9874826,10827650,11447874,10678917,9470319,70350623,1.92305660178731,0.294275659790532,0.00744,76.53,1.9916
"1941","USA",1998,2.003,19176359,9532346,8837287,9868005,10544931,11493952,10902858,9630492,70809871,1.89570339705886,0.288278113089628,0.00748,76.7,1.9884
"1942","USA",1999,2.009,19140864,9709589,8992765,9763800,10325244,11489830,11113298,9849558,71244084,1.880662091185,0.28197490755864,0.00721,76.72,1.9896
